hskk_tier	word	hsk_level
HSKK 中级	跳	HSK3
HSKK 中级	跳舞	HSK3
HSKK 中级	跳远	HSK3
HSKK 中级	跳高	HSK3
HSKK 中级	身份	HSK4
HSKK 中级	身份证	HSK3
HSKK 中级	身材	HSK4
HSKK 中级	身高	HSK4
HSKK 中级	躺	HSK4
HSKK 中级	转	HSK3
HSKK 中级	转动	HSK4
HSKK 中级	转变	HSK3
HSKK 中级	转告	HSK4
HSKK 中级	转弯	HSK4
HSKK 中级	转移	HSK4
HSKK 中级	转身	HSK4
HSKK 中级	轮	HSK4
HSKK 中级	轮子	HSK4
HSKK 中级	轮椅	HSK4
HSKK 中级	轮船	HSK4
HSKK 中级	轻易	HSK4
HSKK 中级	轻松	HSK4
HSKK 中级	较	HSK3
HSKK 中级	输	HSK3
HSKK 中级	输入	HSK3
HSKK 中级	辣	HSK4
HSKK 中级	辩论	HSK4
HSKK 中级	达到	HSK3
HSKK 中级	迅速	HSK4
HSKK 中级	过分	HSK4
HSKK 中级	过去	HSK2
HSKK 中级	过程	HSK3
HSKK 中级	迎接	HSK3
HSKK 中级	运动会	HSK4
HSKK 中级	运动员	HSK4
HSKK 中级	运气	HSK4
HSKK 中级	运用	HSK4
HSKK 中级	运输	HSK3
HSKK 中级	近代	HSK4
HSKK 中级	近期	HSK3
HSKK 中级	进一步	HSK3
HSKK 中级	进口	HSK4
HSKK 中级	进展	HSK3
HSKK 中级	进步	HSK3
HSKK 中级	连	HSK3
HSKK 中级	连忙	HSK3
HSKK 中级	连续	HSK3
HSKK 中级	连续剧	HSK3
HSKK 中级	迟到	HSK4
HSKK 中级	迫切	HSK4
HSKK 中级	迷	HSK3
HSKK 中级	追	HSK3
HSKK 中级	追求	HSK4
HSKK 中级	退	HSK3
HSKK 中级	退休	HSK3
HSKK 中级	退出	HSK3
HSKK 中级	适合	HSK3
HSKK 中级	适应	HSK3
HSKK 中级	适用	HSK3
HSKK 中级	选手	HSK3
HSKK 中级	选择	HSK4
HSKK 中级	透	HSK4
HSKK 中级	透明	HSK4
HSKK 中级	逐步	HSK4
HSKK 中级	逐渐	HSK4
HSKK 中级	途中	HSK4
HSKK 中级	通信	HSK3
HSKK 中级	通常	HSK3
HSKK 中级	通知书	HSK4
HSKK 中级	逛	HSK4
HSKK 中级	速度	HSK3
HSKK 中级	造	HSK3
HSKK 中级	造型	HSK4
HSKK 中级	造成	HSK3
HSKK 中级	遇	HSK4
HSKK 中级	遇到	HSK4
HSKK 中级	遇见	HSK4
HSKK 中级	遗产	HSK4
HSKK 中级	遗传	HSK4
HSKK 中级	避	HSK4
HSKK 中级	避免	HSK4
HSKK 中级	邮件	HSK3
HSKK 中级	邮局	HSK4
HSKK 中级	邮票	HSK3
HSKK 中级	邮箱	HSK3
HSKK 中级	部	HSK3
HSKK 中级	部长	HSK3
HSKK 中级	部门	HSK3
HSKK 中级	配	HSK3
HSKK 中级	配合	HSK3
HSKK 中级	酒吧	HSK4
HSKK 中级	酸	HSK4
HSKK 中级	酸奶	HSK4
HSKK 中级	醒	HSK4
HSKK 中级	采取	HSK3
HSKK 中级	采用	HSK3
HSKK 中级	采访	HSK4
HSKK 中级	里面	HSK3
HSKK 中级	重	HSK1
HSKK 中级	重大	HSK3
HSKK 中级	重量	HSK4
HSKK 中级	量	HSK4
HSKK 中级	金	HSK3
HSKK 中级	金牌	HSK3
HSKK 中级	针	HSK4
HSKK 中级	针对	HSK4
HSKK 中级	钟	HSK3
HSKK 中级	铁	HSK3
HSKK 中级	铁路	HSK3
HSKK 中级	银	HSK3
HSKK 中级	银牌	HSK3
HSKK 中级	销售	HSK4
HSKK 中级	错误	HSK3
HSKK 中级	锻炼	HSK4
HSKK 中级	镜头	HSK4
HSKK 中级	镜子	HSK4
HSKK 中级	长城	HSK3
HSKK 中级	长处	HSK3
HSKK 中级	长期	HSK3
HSKK 中级	长途	HSK4
HSKK 中级	闪	HSK4
HSKK 中级	闪电	HSK4
HSKK 中级	问候	HSK4
HSKK 中级	闹	HSK4
HSKK 中级	闹钟	HSK4
HSKK 中级	阅读	HSK4
HSKK 中级	队员	HSK3
HSKK 中级	防	HSK3
HSKK 中级	防止	HSK3
HSKK 中级	阳光	HSK3
HSKK 中级	阳台	HSK4
HSKK 中级	阵	HSK4
HSKK 中级	阶段	HSK4
HSKK 中级	阻止	HSK4
HSKK 中级	陆地	HSK4
HSKK 中级	陆续	HSK4
HSKK 中级	降	HSK4
HSKK 中级	降价	HSK4
HSKK 中级	降低	HSK4
HSKK 中级	降温	HSK4
HSKK 中级	降落	HSK4
HSKK 中级	限制	HSK4
HSKK 中级	除了	HSK3
HSKK 中级	随	HSK3
HSKK 中级	随手	HSK4
HSKK 中级	隔	HSK4
HSKK 中级	隔开	HSK4
HSKK 中级	难免	HSK4
HSKK 中级	难度	HSK3
HSKK 中级	难道	HSK3
HSKK 中级	集中	HSK3
HSKK 中级	集体	HSK3
HSKK 中级	集合	HSK4
HSKK 中级	零食	HSK4
HSKK 中级	需求	HSK3
HSKK 中级	需要	HSK3
HSKK 中级	青春	HSK4
HSKK 中级	静	HSK3
HSKK 中级	非	HSK4
HSKK 中级	面临	HSK4
HSKK 中级	面对	HSK3
HSKK 中级	面积	HSK3
HSKK 中级	面试	HSK4
HSKK 中级	顶	HSK4
HSKK 中级	项	HSK4
HSKK 中级	项目	HSK4
HSKK 中级	顺序	HSK4
HSKK 中级	顿	HSK3
HSKK 中级	预习	HSK3
HSKK 中级	预报	HSK3
HSKK 中级	预测	HSK4
HSKK 中级	预计	HSK3
HSKK 中级	预订	HSK4
HSKK 中级	预防	HSK3
HSKK 中级	领	HSK3
HSKK 中级	领先	HSK3
HSKK 中级	领导	HSK3
HSKK 中级	题目	HSK3
HSKK 中级	风俗	HSK4
HSKK 中级	风景	HSK4
HSKK 中级	风格	HSK4
HSKK 中级	风险	HSK3
HSKK 中级	飞行	HSK3
HSKK 中级	食品	HSK3
HSKK 中级	食堂	HSK4
HSKK 中级	首	HSK4
HSKK 中级	首先	HSK3
HSKK 中级	首都	HSK3
HSKK 中级	香	HSK3
HSKK 中级	香蕉	HSK3
HSKK 中级	马	HSK3
HSKK 中级	骨头	HSK4
HSKK 中级	高价	HSK4
HSKK 中级	高尚	HSK4
HSKK 中级	高潮	HSK4
HSKK 中级	高速	HSK3
HSKK 中级	高速公路	HSK3
HSKK 中级	高铁	HSK4
HSKK 中级	鲜	HSK4
HSKK 中级	鲜明	HSK4
HSKK 中级	鲜花	HSK4
HSKK 中级	麻烦	HSK3
HSKK 中级	黄瓜	HSK4
HSKK 中级	黄金	HSK4
HSKK 中级	黑暗	HSK4
HSKK 中级	默默	HSK4
HSKK 中级	齐	HSK3
HSKK 中级	龙	HSK3
