hskk_tier	word	hsk_level
HSKK 高级	罪	HSK6
HSKK 高级	罪恶	HSK6
HSKK 高级	美容	HSK6
HSKK 高级	群众	HSK5
HSKK 高级	群体	HSK5
HSKK 高级	羽毛球	HSK5
HSKK 高级	羽绒服	HSK5
HSKK 高级	老乡	HSK6
HSKK 高级	考场	HSK6
HSKK 高级	考核	HSK5
HSKK 高级	考题	HSK6
HSKK 高级	耐心	HSK5
HSKK 高级	耳朵	HSK5
HSKK 高级	聊	HSK6
HSKK 高级	聊天儿	HSK6
HSKK 高级	职位	HSK5
HSKK 高级	职务	HSK5
HSKK 高级	职能	HSK5
HSKK 高级	职责	HSK6
HSKK 高级	联想	HSK5
HSKK 高级	联手	HSK6
HSKK 高级	联盟	HSK6
HSKK 高级	联络	HSK5
HSKK 高级	联赛	HSK6
HSKK 高级	聘请	HSK6
HSKK 高级	聪明	HSK5
HSKK 高级	肌肉	HSK5
HSKK 高级	肝	HSK6
HSKK 高级	肠	HSK5
HSKK 高级	股	HSK6
HSKK 高级	股东	HSK6
HSKK 高级	股票	HSK6
HSKK 高级	肩	HSK5
HSKK 高级	肯	HSK6
HSKK 高级	肯定	HSK5
HSKK 高级	肺	HSK6
HSKK 高级	肿	HSK6
HSKK 高级	胃	HSK5
HSKK 高级	胆	HSK5
HSKK 高级	胆小	HSK5
HSKK 高级	背包	HSK5
HSKK 高级	背心	HSK6
HSKK 高级	背着	HSK6
HSKK 高级	胜负	HSK5
HSKK 高级	胡同儿	HSK5
HSKK 高级	胡子	HSK5
HSKK 高级	胶带	HSK5
HSKK 高级	胶水	HSK5
HSKK 高级	能否	HSK6
HSKK 高级	能量	HSK5
HSKK 高级	脆	HSK5
HSKK 高级	脑子	HSK5
HSKK 高级	脚印	HSK6
HSKK 高级	脚步	HSK5
HSKK 高级	脱离	HSK5
HSKK 高级	脸盆	HSK5
HSKK 高级	脸色	HSK5
HSKK 高级	脾气	HSK5
HSKK 高级	膜	HSK6
HSKK 高级	自在	HSK6
HSKK 高级	自学	HSK6
HSKK 高级	自愿	HSK5
HSKK 高级	自我	HSK6
HSKK 高级	自杀	HSK5
HSKK 高级	自来水	HSK6
HSKK 高级	自言自语	HSK6
HSKK 高级	自豪	HSK5
HSKK 高级	臭	HSK5
HSKK 高级	至	HSK5
HSKK 高级	至于	HSK6
HSKK 高级	舌头	HSK6
HSKK 高级	舍不得	HSK5
HSKK 高级	舍得	HSK5
HSKK 高级	舞	HSK5
HSKK 高级	舞蹈	HSK6
HSKK 高级	船只	HSK6
HSKK 高级	船员	HSK6
HSKK 高级	船长	HSK6
HSKK 高级	艰苦	HSK5
HSKK 高级	艰难	HSK5
HSKK 高级	艺人	HSK6
HSKK 高级	节	HSK2
HSKK 高级	节假日	HSK6
HSKK 高级	节奏	HSK6
HSKK 高级	节能	HSK6
HSKK 高级	花瓶	HSK6
HSKK 高级	花生	HSK6
HSKK 高级	花费	HSK6
HSKK 高级	若	HSK6
HSKK 高级	英雄	HSK6
HSKK 高级	茄子	HSK6
HSKK 高级	草原	HSK5
HSKK 高级	药品	HSK6
HSKK 高级	落	HSK4
HSKK 高级	落实	HSK5
HSKK 高级	葡萄	HSK5
HSKK 高级	葡萄酒	HSK5
HSKK 高级	蒙	HSK6
HSKK 高级	蓝天	HSK6
HSKK 高级	蓝领	HSK6
HSKK 高级	蔬菜	HSK5
HSKK 高级	薄弱	HSK5
HSKK 高级	薪水	HSK6
HSKK 高级	薯条	HSK6
HSKK 高级	薯片	HSK6
HSKK 高级	藏	HSK6
HSKK 高级	虎	HSK5
HSKK 高级	虚心	HSK5
HSKK 高级	虽	HSK6
HSKK 高级	蛇	HSK5
HSKK 高级	蛋糕	HSK5
HSKK 高级	融入	HSK6
HSKK 高级	融合	HSK6
HSKK 高级	血液	HSK6
HSKK 高级	血管	HSK6
HSKK 高级	行程	HSK6
HSKK 高级	行驶	HSK5
HSKK 高级	街头	HSK6
HSKK 高级	衡量	HSK6
HSKK 高级	补习	HSK6
HSKK 高级	补偿	HSK5
HSKK 高级	补助	HSK6
HSKK 高级	补考	HSK6
HSKK 高级	补课	HSK6
HSKK 高级	补贴	HSK5
HSKK 高级	表面上	HSK6
HSKK 高级	袖珍	HSK6
HSKK 高级	被动	HSK5
HSKK 高级	被告	HSK6
HSKK 高级	裁判	HSK5
HSKK 高级	裂	HSK6
HSKK 高级	装备	HSK6
HSKK 高级	装饰	HSK5
HSKK 高级	西班牙语	HSK6
HSKK 高级	西红柿	HSK5
HSKK 高级	西装	HSK5
HSKK 高级	要不然	HSK6
HSKK 高级	要么	HSK6
HSKK 高级	要好	HSK6
HSKK 高级	要素	HSK6
HSKK 高级	观光	HSK6
HSKK 高级	规划	HSK5
HSKK 高级	视为	HSK5
HSKK 高级	视频	HSK5
HSKK 高级	觉	HSK6
HSKK 高级	觉悟	HSK6
HSKK 高级	解	HSK6
HSKK 高级	解放	HSK5
HSKK 高级	解说	HSK6
HSKK 高级	解除	HSK5
HSKK 高级	言语	HSK5
HSKK 高级	警告	HSK5
HSKK 高级	认	HSK5
HSKK 高级	认同	HSK6
HSKK 高级	认定	HSK5
HSKK 高级	讨厌	HSK5
HSKK 高级	让座	HSK6
HSKK 高级	议题	HSK6
HSKK 高级	记忆	HSK5
HSKK 高级	讲课	HSK6
HSKK 高级	许可	HSK5
HSKK 高级	设想	HSK5
HSKK 高级	证书	HSK5
HSKK 高级	证实	HSK5
HSKK 高级	评	HSK6
HSKK 高级	评估	HSK5
HSKK 高级	评论	HSK5
HSKK 高级	评选	HSK6
HSKK 高级	识	HSK6
HSKK 高级	识字	HSK6
HSKK 高级	诊断	HSK5
HSKK 高级	试图	HSK5
HSKK 高级	试点	HSK6
HSKK 高级	诗歌	HSK5
HSKK 高级	诞生	HSK6
HSKK 高级	询问	HSK5
HSKK 高级	详细	HSK5
HSKK 高级	误	HSK6
HSKK 高级	误解	HSK5
HSKK 高级	说实话	HSK6
HSKK 高级	说明书	HSK6
HSKK 高级	诸位	HSK6
HSKK 高级	课题	HSK5
HSKK 高级	调动	HSK5
HSKK 高级	调研	HSK6
HSKK 高级	调节	HSK5
HSKK 高级	调解	HSK5
HSKK 高级	谦虚	HSK6
HSKK 高级	豆制品	HSK5
HSKK 高级	象征	HSK5
HSKK 高级	负	HSK6
HSKK 高级	负责人	HSK5
HSKK 高级	贡献	HSK6
HSKK 高级	账	HSK6
HSKK 高级	账户	HSK6
HSKK 高级	贫困	HSK6
HSKK 高级	贷款	HSK5
HSKK 高级	贸易	HSK5
HSKK 高级	贺卡	HSK5
HSKK 高级	资产	HSK5
HSKK 高级	资助	HSK5
HSKK 高级	资本	HSK5
HSKK 高级	赌	HSK6
HSKK 高级	赌博	HSK6
HSKK 高级	赔	HSK5
HSKK 高级	赔偿	HSK5
HSKK 高级	赖	HSK6
HSKK 高级	赚	HSK6
HSKK 高级	赚钱	HSK6
HSKK 高级	赛	HSK6
HSKK 高级	赛场	HSK6
HSKK 高级	赠	HSK5
HSKK 高级	赠送	HSK5
HSKK 高级	走私	HSK6
HSKK 高级	赶上	HSK6
HSKK 高级	赶不上	HSK6
HSKK 高级	赶忙	HSK6
HSKK 高级	起到	HSK5
HSKK 高级	起点	HSK6
HSKK 高级	起码	HSK5
HSKK 高级	起诉	HSK6
HSKK 高级	超	HSK6
HSKK 高级	超出	HSK6
HSKK 高级	超越	HSK5
HSKK 高级	趟	HSK6
HSKK 高级	足	HSK6
HSKK 高级	足以	HSK6
HSKK 高级	跌	HSK6
HSKK 高级	跟前	HSK5
HSKK 高级	跟随	HSK5
HSKK 高级	跨	HSK6
HSKK 高级	跪	HSK6
HSKK 高级	路过	HSK6
HSKK 高级	跳水	HSK6
HSKK 高级	踏	HSK6
HSKK 高级	踏实	HSK6
HSKK 高级	踢	HSK6
HSKK 高级	踩	HSK6
HSKK 高级	蹲	HSK6
HSKK 高级	躲	HSK5
HSKK 高级	车主	HSK5
HSKK 高级	车号	HSK6
HSKK 高级	车展	HSK6
HSKK 高级	车牌	HSK6
HSKK 高级	轨道	HSK6
HSKK 高级	转	HSK3
HSKK 高级	转动	HSK4
HSKK 高级	转化	HSK5
HSKK 高级	转向	HSK5
HSKK 高级	转换	HSK5
HSKK 高级	转让	HSK5
HSKK 高级	软	HSK5
HSKK 高级	软件	HSK5
HSKK 高级	辅助	HSK5
HSKK 高级	辈	HSK5
HSKK 高级	输出	HSK5
HSKK 高级	辛苦	HSK5
HSKK 高级	辞典	HSK5
HSKK 高级	辞职	HSK5
HSKK 高级	边境	HSK5
HSKK 高级	边缘	HSK6
HSKK 高级	达成	HSK5
HSKK 高级	过于	HSK5
HSKK 高级	过后	HSK6
HSKK 高级	过度	HSK5
HSKK 高级	过敏	HSK5
HSKK 高级	过时	HSK6
HSKK 高级	过渡	HSK6
HSKK 高级	迎来	HSK6
HSKK 高级	运	HSK5
HSKK 高级	运作	HSK6
HSKK 高级	运行	HSK5
HSKK 高级	近日	HSK6
HSKK 高级	近来	HSK5
HSKK 高级	近视	HSK6
HSKK 高级	返回	HSK5
HSKK 高级	这就是说	HSK6
HSKK 高级	进化	HSK5
HSKK 高级	进攻	HSK6
HSKK 高级	远处	HSK5
HSKK 高级	远方	HSK6
HSKK 高级	远离	HSK6
HSKK 高级	远远	HSK6
HSKK 高级	违反	HSK5
HSKK 高级	违法	HSK5
HSKK 高级	违规	HSK5
HSKK 高级	连接	HSK5
HSKK 高级	迟	HSK5
HSKK 高级	迷人	HSK5
HSKK 高级	迷信	HSK5
HSKK 高级	追究	HSK6
HSKK 高级	退票	HSK6
HSKK 高级	送礼	HSK6
HSKK 高级	送行	HSK6
HSKK 高级	适当	HSK6
HSKK 高级	逃	HSK5
HSKK 高级	逃走	HSK5
HSKK 高级	逃跑	HSK5
HSKK 高级	选举	HSK6
HSKK 高级	选修	HSK5
HSKK 高级	选拔	HSK6
HSKK 高级	透露	HSK6
HSKK 高级	递	HSK5
HSKK 高级	递给	HSK5
HSKK 高级	途径	HSK6
HSKK 高级	通报	HSK6
HSKK 高级	通用	HSK5
HSKK 高级	通红	HSK6
HSKK 高级	通行	HSK6
HSKK 高级	通讯	HSK6
HSKK 高级	通话	HSK6
HSKK 高级	通道	HSK6
HSKK 高级	逻辑	HSK5
HSKK 高级	逼	HSK6
HSKK 高级	遍地	HSK6
HSKK 高级	道德	HSK5
HSKK 高级	道教	HSK6
HSKK 高级	道歉	HSK6
HSKK 高级	遗憾	HSK6
HSKK 高级	遭到	HSK6
HSKK 高级	遭受	HSK6
HSKK 高级	遭遇	HSK6
HSKK 高级	遵守	HSK5
HSKK 高级	邀请	HSK5
HSKK 高级	邻居	HSK5
HSKK 高级	郊区	HSK5
HSKK 高级	部位	HSK5
HSKK 高级	部队	HSK6
HSKK 高级	都市	HSK6
HSKK 高级	配备	HSK5
HSKK 高级	配套	HSK5
HSKK 高级	配置	HSK6
HSKK 高级	酒水	HSK6
HSKK 高级	酒鬼	HSK5
HSKK 高级	酱	HSK6
HSKK 高级	酱油	HSK6
HSKK 高级	酷	HSK6
HSKK 高级	酸甜苦辣	HSK5
HSKK 高级	醉	HSK5
HSKK 高级	醋	HSK6
HSKK 高级	采纳	HSK6
HSKK 高级	采购	HSK5
HSKK 高级	重建	HSK6
HSKK 高级	重组	HSK6
HSKK 高级	野	HSK6
HSKK 高级	野生	HSK6
HSKK 高级	金融	HSK6
HSKK 高级	金钱	HSK6
HSKK 高级	金额	HSK6
HSKK 高级	鉴定	HSK6
HSKK 高级	钟头	HSK6
HSKK 高级	钢琴	HSK5
HSKK 高级	钢笔	HSK5
HSKK 高级	钻	HSK6
HSKK 高级	铃	HSK5
HSKK 高级	铃声	HSK5
HSKK 高级	铅笔	HSK6
HSKK 高级	铜牌	HSK6
HSKK 高级	铺	HSK6
HSKK 高级	锁	HSK5
HSKK 高级	锅	HSK5
HSKK 高级	错过	HSK6
HSKK 高级	键	HSK5
HSKK 高级	键盘	HSK5
HSKK 高级	镇	HSK6
HSKK 高级	长久	HSK6
HSKK 高级	长假	HSK6
HSKK 高级	长寿	HSK5
HSKK 高级	长度	HSK5
HSKK 高级	长短	HSK6
HSKK 高级	长跑	HSK6
HSKK 高级	长远	HSK6
HSKK 高级	长（秘书长）	HSK6
HSKK 高级	门诊	HSK5
HSKK 高级	闭	HSK6
HSKK 高级	闭幕	HSK5
HSKK 高级	闭幕式	HSK5
HSKK 高级	闯	HSK5
HSKK 高级	闲	HSK5
HSKK 高级	间接	HSK5
HSKK 高级	阅览室	HSK5
HSKK 高级	阔	HSK6
HSKK 高级	队伍	HSK6
HSKK 高级	防守	HSK6
HSKK 高级	防治	HSK5
HSKK 高级	防范	HSK6
HSKK 高级	阴影	HSK6
HSKK 高级	阴谋	HSK6
HSKK 高级	阻碍	HSK5
HSKK 高级	附件	HSK5
HSKK 高级	陆军	HSK6
HSKK 高级	除	HSK6
HSKK 高级	除夕	HSK5
HSKK 高级	除非	HSK5
HSKK 高级	险	HSK6
HSKK 高级	陪	HSK5
HSKK 高级	陪同	HSK6
HSKK 高级	陷入	HSK6
HSKK 高级	随后	HSK5
HSKK 高级	随意	HSK5
HSKK 高级	随着	HSK5
HSKK 高级	隐私	HSK6
HSKK 高级	隐藏	HSK6
HSKK 高级	隔壁	HSK5
HSKK 高级	障碍	HSK6
HSKK 高级	难以	HSK5
HSKK 高级	难得	HSK5
HSKK 高级	难忘	HSK6
HSKK 高级	雄伟	HSK5
HSKK 高级	集	HSK6
HSKK 高级	集团	HSK5
HSKK 高级	雨水	HSK5
HSKK 高级	雨衣	HSK6
HSKK 高级	震惊	HSK5
HSKK 高级	露	HSK6
HSKK 高级	青	HSK5
HSKK 高级	靠近	HSK5
HSKK 高级	面向	HSK6
HSKK 高级	面子	HSK5
HSKK 高级	面对面	HSK6
HSKK 高级	面貌	HSK5
HSKK 高级	革新	HSK6
HSKK 高级	音像	HSK6
HSKK 高级	音量	HSK6
HSKK 高级	顺	HSK6
HSKK 高级	顽强	HSK6
HSKK 高级	顽皮	HSK6
HSKK 高级	顾	HSK6
HSKK 高级	顾问	HSK5
HSKK 高级	预备	HSK5
HSKK 高级	预期	HSK5
HSKK 高级	预约	HSK6
HSKK 高级	领取	HSK6
HSKK 高级	领带	HSK5
HSKK 高级	领袖	HSK6
HSKK 高级	频繁	HSK5
HSKK 高级	频道	HSK5
HSKK 高级	颗	HSK5
HSKK 高级	题材	HSK5
HSKK 高级	风光	HSK5
HSKK 高级	风度	HSK5
HSKK 高级	风暴	HSK6
HSKK 高级	飞船	HSK6
HSKK 高级	飞行员	HSK6
HSKK 高级	食欲	HSK6
HSKK 高级	餐	HSK6
HSKK 高级	餐厅	HSK5
HSKK 高级	餐饮	HSK5
HSKK 高级	餐馆	HSK5
HSKK 高级	饮料	HSK5
HSKK 高级	饮食	HSK5
HSKK 高级	饼	HSK5
HSKK 高级	饼干	HSK5
HSKK 高级	馒头	HSK6
HSKK 高级	首	HSK4
HSKK 高级	首席	HSK6
HSKK 高级	首次	HSK6
HSKK 高级	首相	HSK6
HSKK 高级	首脑	HSK6
HSKK 高级	香肠	HSK5
HSKK 高级	马车	HSK6
HSKK 高级	驻	HSK6
HSKK 高级	驾照	HSK5
HSKK 高级	驾驶	HSK5
HSKK 高级	骂	HSK5
HSKK 高级	骄傲	HSK6
HSKK 高级	骗	HSK5
HSKK 高级	骗子	HSK5
HSKK 高级	高于	HSK5
HSKK 高级	高原	HSK5
HSKK 高级	高大	HSK5
HSKK 高级	高层	HSK6
HSKK 高级	高峰	HSK6
HSKK 高级	高度	HSK5
HSKK 高级	高手	HSK6
HSKK 高级	高档	HSK6
HSKK 高级	高温	HSK5
HSKK 高级	高科技	HSK6
HSKK 高级	高等	HSK6
HSKK 高级	高考	HSK6
HSKK 高级	高跟鞋	HSK5
HSKK 高级	鬼	HSK5
HSKK 高级	鲜艳	HSK5
HSKK 高级	鸭子	HSK5
HSKK 高级	黑夜	HSK6
HSKK 高级	鼓	HSK5
HSKK 高级	鼓励	HSK5
HSKK 高级	鼓掌	HSK5
HSKK 高级	鼠	HSK5
HSKK 高级	鼠标	HSK5
HSKK 高级	鼻子	HSK5
HSKK 高级	齐全	HSK5
