rank	word	freq	cum_freq	cum_pct
24943	国界	2	1336768	96.5949
24944	双面	2	1336770	96.5950
24945	伊人	2	1336772	96.5952
24946	粟	2	1336774	96.5953
24947	赠人	2	1336776	96.5955
24948	手有	2	1336778	96.5956
24949	老血	2	1336780	96.5958
24950	小白兔	2	1336782	96.5959
24951	踩油门	2	1336784	96.5960
24952	秀色可餐	2	1336786	96.5962
24953	西瓜霜	2	1336788	96.5963
24954	线上	2	1336790	96.5965
24955	初十	2	1336792	96.5966
24956	咖啡杯	2	1336794	96.5968
24957	发毛	2	1336796	96.5969
24958	说贵	2	1336798	96.5971
24959	抵达	2	1336800	96.5972
24960	有志	2	1336802	96.5973
24961	抚养	2	1336804	96.5975
24962	志朋哥	2	1336806	96.5976
24963	犀浦	2	1336808	96.5978
24964	遮阳	2	1336810	96.5979
24965	萧山	2	1336812	96.5981
24966	太熟	2	1336814	96.5982
24967	两秒钟	2	1336816	96.5984
24968	回声	2	1336818	96.5985
24969	三鹿	2	1336820	96.5986
24970	大勒	2	1336822	96.5988
24971	二伯	2	1336824	96.5989
24972	爆胎	2	1336826	96.5991
24973	教研室	2	1336828	96.5992
24974	大垂	2	1336830	96.5994
24975	付辛博	2	1336832	96.5995
24976	整副	2	1336834	96.5997
24977	单颗	2	1336836	96.5998
24978	别无他法	2	1336838	96.5999
24979	翻番	2	1336840	96.6001
24980	恋过	2	1336842	96.6002
24981	有心人	2	1336844	96.6004
24982	豁口	2	1336846	96.6005
24983	活佛	2	1336848	96.6007
24984	说不来	2	1336850	96.6008
24985	蓝眼睛	2	1336852	96.6010
24986	半期	2	1336854	96.6011
24987	从早到晚	2	1336856	96.6012
24988	醋坛子	2	1336858	96.6014
24989	中大奖	2	1336860	96.6015
24990	支招	2	1336862	96.6017
24991	粗眉	2	1336864	96.6018
24992	莽莽	2	1336866	96.6020
24993	我迪哥	2	1336868	96.6021
24994	考入	2	1336870	96.6023
24995	失效	2	1336872	96.6024
24996	人收	2	1336874	96.6026
24997	七块	2	1336876	96.6027
24998	下马	2	1336878	96.6028
24999	下船	2	1336880	96.6030
25000	真长	2	1336882	96.6031
25001	小不点	2	1336884	96.6033
25002	右拐	2	1336886	96.6034
25003	整过	2	1336888	96.6036
25004	久仰	2	1336890	96.6037
25005	小犬	2	1336892	96.6039
25006	批次	2	1336894	96.6040
25007	肉眼	2	1336896	96.6041
25008	切号	2	1336898	96.6043
25009	暂且	2	1336900	96.6044
25010	人流	2	1336902	96.6046
25011	焦作	2	1336904	96.6047
25012	很玄	2	1336906	96.6049
25013	意犹未尽	2	1336908	96.6050
25014	排量	2	1336910	96.6052
25015	过劳肥	2	1336912	96.6053
25016	空洞	2	1336914	96.6054
25017	一浪	2	1336916	96.6056
25018	丝巾	2	1336918	96.6057
25019	冷冷的	2	1336920	96.6059
25020	琳儿	2	1336922	96.6060
25021	乐呵呵	2	1336924	96.6062
25022	六十	2	1336926	96.6063
25023	小个子	2	1336928	96.6065
25024	嘉厨	2	1336930	96.6066
25025	光启城	2	1336932	96.6067
25026	多多保重	2	1336934	96.6069
25027	两百斤	2	1336936	96.6070
25028	永嘉	2	1336938	96.6072
25029	寒梅	2	1336940	96.6073
25030	双蛋	2	1336942	96.6075
25031	变个	2	1336944	96.6076
25032	绿油油	2	1336946	96.6078
25033	点水	2	1336948	96.6079
25034	悸	2	1336950	96.6080
25035	满身	2	1336952	96.6082
25036	我闻	2	1336954	96.6083
25037	体能	2	1336956	96.6085
25038	肺腑之言	2	1336958	96.6086
25039	求加	2	1336960	96.6088
25040	成形	2	1336962	96.6089
25041	看会	2	1336964	96.6091
25042	两侧	2	1336966	96.6092
25043	宇酱	2	1336968	96.6093
25044	捷径	2	1336970	96.6095
25045	几大	2	1336972	96.6096
25046	美肤	2	1336974	96.6098
25047	爱不着	2	1336976	96.6099
25048	打嘛	2	1336978	96.6101
25049	白给	2	1336980	96.6102
25050	雾天	2	1336982	96.6104
25051	拖下去	2	1336984	96.6105
25052	胜利者	2	1336986	96.6106
25053	书写	2	1336988	96.6108
25054	胜者为王	2	1336990	96.6109
25055	凝结	2	1336992	96.6111
25056	过户	2	1336994	96.6112
25057	大亮	2	1336996	96.6114
25058	原委	2	1336998	96.6115
25059	别替	2	1337000	96.6117
25060	真心诚意	2	1337002	96.6118
25061	输掉	2	1337004	96.6119
25062	麻蛋	2	1337006	96.6121
25063	不哈	2	1337008	96.6122
25064	手掌	2	1337010	96.6124
25065	加剧	2	1337012	96.6125
25066	多变	2	1337014	96.6127
25067	伏特加	2	1337016	96.6128
25068	我惯	2	1337018	96.6130
25069	找人带	2	1337020	96.6131
25070	没光	2	1337022	96.6132
25071	判断力	2	1337024	96.6134
25072	客家	2	1337026	96.6135
25073	长汀	2	1337028	96.6137
25074	不吵	2	1337030	96.6138
25075	气缸	2	1337032	96.6140
25076	座椅	2	1337034	96.6141
25077	巨短	2	1337036	96.6143
25078	糖葫芦	2	1337038	96.6144
25079	两箱	2	1337040	96.6145
25080	杀鱼	2	1337042	96.6147
25081	长进	2	1337044	96.6148
25082	进过	2	1337046	96.6150
25083	玩来	2	1337048	96.6151
25084	虾皮	2	1337050	96.6153
25085	多吃些	2	1337052	96.6154
25086	逛下	2	1337054	96.6156
25087	自已	2	1337056	96.6157
25088	对哥	2	1337058	96.6158
25089	导出来	2	1337060	96.6160
25090	乱码	2	1337062	96.6161
25091	贵客	2	1337064	96.6163
25092	油水	2	1337066	96.6164
25093	拣	2	1337068	96.6166
25094	丧事	2	1337070	96.6167
25095	喜办	2	1337072	96.6169
25096	寿终正寝	2	1337074	96.6170
25097	武术	2	1337076	96.6171
25098	装着	2	1337078	96.6173
25099	弄懂	2	1337080	96.6174
25100	锅汤	2	1337082	96.6176
25101	别挡	2	1337084	96.6177
25102	药理	2	1337086	96.6179
25103	潇潇	2	1337088	96.6180
25104	霏霏	2	1337090	96.6182
25105	端出来	2	1337092	96.6183
25106	工体	2	1337094	96.6184
25107	鲁能	2	1337096	96.6186
25108	阴凉处	2	1337098	96.6187
25109	装下	2	1337100	96.6189
25110	布达佩斯	2	1337102	96.6190
25111	脏脏	2	1337104	96.6192
25112	慎重考虑	2	1337106	96.6193
25113	动容	2	1337108	96.6195
25114	我太高	2	1337110	96.6196
25115	人一	2	1337112	96.6197
25116	拉扯	2	1337114	96.6199
25117	快追	2	1337116	96.6200
25118	大埔	2	1337118	96.6202
25119	明月刀	2	1337120	96.6203
25120	打不着	2	1337122	96.6205
25121	假不假	2	1337124	96.6206
25122	绵羊	2	1337126	96.6208
25123	赠票	2	1337128	96.6209
25124	先转	2	1337130	96.6210
25125	磨脚	2	1337132	96.6212
25126	脚趾头	2	1337134	96.6213
25127	有点痛	2	1337136	96.6215
25128	稍安	2	1337138	96.6216
25129	晚到	2	1337140	96.6218
25130	能不困	2	1337142	96.6219
25131	变回来	2	1337144	96.6221
25132	美少男	2	1337146	96.6222
25133	点醒	2	1337148	96.6223
25134	小苗	2	1337150	96.6225
25135	百块	2	1337152	96.6226
25136	一机	2	1337154	96.6228
25137	上播	2	1337156	96.6229
25138	统一战线	2	1337158	96.6231
25139	你护	2	1337160	96.6232
25140	离身	2	1337162	96.6234
25141	克星	2	1337164	96.6235
25142	八字没一撇	2	1337166	96.6237
25143	多棒	2	1337168	96.6238
25144	一层楼	2	1337170	96.6239
25145	大房子	2	1337172	96.6241
25146	吻痕	2	1337174	96.6242
25147	用电	2	1337176	96.6244
25148	饼铛	2	1337178	96.6245
25149	染个	2	1337180	96.6247
25150	党徽	2	1337182	96.6248
25151	墨囊	2	1337184	96.6250
25152	寡淡	2	1337186	96.6251
25153	尔康	2	1337188	96.6252
25154	警号	2	1337190	96.6254
25155	炉火纯青	2	1337192	96.6255
25156	我升	2	1337194	96.6257
25157	重置	2	1337196	96.6258
25158	顽固	2	1337198	96.6260
25159	进组	2	1337200	96.6261
25160	猪姐	2	1337202	96.6263
25161	擅于	2	1337204	96.6264
25162	美好事物	2	1337206	96.6265
25163	郄	2	1337208	96.6267
25164	罕见	2	1337210	96.6268
25165	白市	2	1337212	96.6270
25166	苟到	2	1337214	96.6271
25167	签卡	2	1337216	96.6273
25168	号票	2	1337218	96.6274
25169	请留步	2	1337220	96.6276
25170	修路	2	1337222	96.6277
25171	颠簸	2	1337224	96.6278
25172	装疯	2	1337226	96.6280
25173	出其不意	2	1337228	96.6281
25174	小豆豆	2	1337230	96.6283
25175	七夕节	2	1337232	96.6284
25176	平局	2	1337234	96.6286
25177	讲些	2	1337236	96.6287
25178	正经事	2	1337238	96.6289
25179	完晚	2	1337240	96.6290
25180	美食城	2	1337242	96.6291
25181	直走	2	1337244	96.6293
25182	舌音	2	1337246	96.6294
25183	假条	2	1337248	96.6296
25184	装病	2	1337250	96.6297
25185	之歌	2	1337252	96.6299
25186	这盘	2	1337254	96.6300
25187	除开	2	1337256	96.6302
25188	周围环境	2	1337258	96.6303
25189	护发素	2	1337260	96.6304
25190	难闻	2	1337262	96.6306
25191	寻晚	2	1337264	96.6307
25192	犹在	2	1337266	96.6309
25193	家开	2	1337268	96.6310
25194	开走	2	1337270	96.6312
25195	多来点	2	1337272	96.6313
25196	求券	2	1337274	96.6315
25197	备着	2	1337276	96.6316
25198	一大跳	2	1337278	96.6317
25199	殃及	2	1337280	96.6319
25200	用途	2	1337282	96.6320
25201	小九	2	1337284	96.6322
25202	宋狗	2	1337286	96.6323
25203	不清不楚	2	1337288	96.6325
25204	包庇	2	1337290	96.6326
25205	不相干	2	1337292	96.6328
25206	买罐	2	1337294	96.6329
25207	不复	2	1337296	96.6330
25208	多装	2	1337298	96.6332
25209	场边	2	1337300	96.6333
25210	更衣室	2	1337302	96.6335
25211	搀	2	1337304	96.6336
25212	空额	2	1337306	96.6338
25213	营子	2	1337308	96.6339
25214	图大	2	1337310	96.6341
25215	不男不女	2	1337312	96.6342
25216	劝架	2	1337314	96.6343
25217	阿臻	2	1337316	96.6345
25218	以琛	2	1337318	96.6346
25219	出差费	2	1337320	96.6348
25220	修辞手法	2	1337322	96.6349
25221	散养	2	1337324	96.6351
25222	认人	2	1337326	96.6352
25223	那屋	2	1337328	96.6354
25224	中戏	2	1337330	96.6355
25225	转折点	2	1337332	96.6356
25226	那钱	2	1337334	96.6358
25227	穿白	2	1337336	96.6359
25228	一派胡言	2	1337338	96.6361
25229	张票	2	1337340	96.6362
25230	收纳	2	1337342	96.6364
25231	电源线	2	1337344	96.6365
25232	护腕	2	1337346	96.6367
25233	倒立	2	1337348	96.6368
25234	富康	2	1337350	96.6369
25235	写作文	2	1337352	96.6371
25236	足不出户	2	1337354	96.6372
25237	瓜子仁	2	1337356	96.6374
25238	敢当	2	1337358	96.6375
25239	宣传部	2	1337360	96.6377
25240	冲个	2	1337362	96.6378
25241	从何说起	2	1337364	96.6380
25242	三叔	2	1337366	96.6381
25243	诗书	2	1337368	96.6382
25244	索契	2	1337370	96.6384
25245	题外话	2	1337372	96.6385
25246	大想	2	1337374	96.6387
25247	异国恋	2	1337376	96.6388
25248	锌	2	1337378	96.6390
25249	晒干	2	1337380	96.6391
25250	火虫	2	1337382	96.6393
25251	金纺	2	1337384	96.6394
25252	失物招领	2	1337386	96.6395
25253	来取	2	1337388	96.6397
25254	一棵	2	1337390	96.6398
25255	丝瓜	2	1337392	96.6400
25256	名称	2	1337394	96.6401
25257	长不长	2	1337396	96.6403
25258	家政	2	1337398	96.6404
25259	开化	2	1337400	96.6406
25260	就糊	2	1337402	96.6407
25261	澡澡	2	1337404	96.6408
25262	越改越	2	1337406	96.6410
25263	冰糖葫芦	2	1337408	96.6411
25264	蠢蛋	2	1337410	96.6413
25265	项圈	2	1337412	96.6414
25266	大董	2	1337414	96.6416
25267	牌坊	2	1337416	96.6417
25268	温岭	2	1337418	96.6419
25269	加盟	2	1337420	96.6420
25270	超乖	2	1337422	96.6421
25271	做野	2	1337424	96.6423
25272	不载	2	1337426	96.6424
25273	想作	2	1337428	96.6426
25274	款待	2	1337430	96.6427
25275	课不多	2	1337432	96.6429
25276	室内设计	2	1337434	96.6430
25277	个班	2	1337436	96.6432
25278	艺术设计	2	1337438	96.6433
25279	平面设计	2	1337440	96.6434
25280	做动	2	1337442	96.6436
25281	风景线	2	1337444	96.6437
25282	褒	2	1337446	96.6439
25283	我举	2	1337448	96.6440
25284	以礼	2	1337450	96.6442
25285	当红	2	1337452	96.6443
25286	水友们	2	1337454	96.6445
25287	按捺不住	2	1337456	96.6446
25288	蛮夷	2	1337458	96.6448
25289	很够	2	1337460	96.6449
25290	逛个	2	1337462	96.6450
25291	退回	2	1337464	96.6452
25292	菠菜	2	1337466	96.6453
25293	快生了	2	1337468	96.6455
25294	师大附中	2	1337470	96.6456
25295	一专	2	1337472	96.6458
25296	语数外	2	1337474	96.6459
25297	芝芝	2	1337476	96.6461
25298	看大图	2	1337478	96.6462
25299	场场	2	1337480	96.6463
25300	大运	2	1337482	96.6465
25301	打开门	2	1337484	96.6466
25302	前程	2	1337486	96.6468
25303	对饮	2	1337488	96.6469
25304	土豆条	2	1337490	96.6471
25305	烟头	2	1337492	96.6472
25306	函授	2	1337494	96.6474
25307	白衣天使	2	1337496	96.6475
25308	沾光	2	1337498	96.6476
25309	看得开	2	1337500	96.6478
25310	礼拜四	2	1337502	96.6479
25311	靡	2	1337504	96.6481
25312	荼	2	1337506	96.6482
25313	平头	2	1337508	96.6484
25314	潇洒走	2	1337510	96.6485
25315	毛笔	2	1337512	96.6487
25316	我微	2	1337514	96.6488
25317	山姆	2	1337516	96.6489
25318	退雾	2	1337518	96.6491
25319	未婚妻	2	1337520	96.6492
25320	加进去	2	1337522	96.6494
25321	太精彩	2	1337524	96.6495
25322	山脚下	2	1337526	96.6497
25323	彪哥	2	1337528	96.6498
25324	首钢	2	1337530	96.6500
25325	凝聚力	2	1337532	96.6501
25326	发嘛	2	1337534	96.6502
25327	区县	2	1337536	96.6504
25328	桐桐	2	1337538	96.6505
25329	英	2	1337540	96.6507
25330	腰上	2	1337542	96.6508
25331	巨难	2	1337544	96.6510
25332	燃油	2	1337546	96.6511
25333	那个游戏	2	1337548	96.6513
25334	三五年	2	1337550	96.6514
25335	节来	2	1337552	96.6515
25336	坦坦	2	1337554	96.6517
25337	北动	2	1337556	96.6518
25338	能装	2	1337558	96.6520
25339	学艺	2	1337560	96.6521
25340	不精	2	1337562	96.6523
25341	睡下	2	1337564	96.6524
25342	发丝	2	1337566	96.6526
25343	呆会	2	1337568	96.6527
25344	天平	2	1337570	96.6528
25345	流放	2	1337572	96.6530
25346	断流	2	1337574	96.6531
25347	没炸	2	1337576	96.6533
25348	虐点	2	1337578	96.6534
25349	技不如人	2	1337580	96.6536
25350	自问自答	2	1337582	96.6537
25351	离着	2	1337584	96.6539
25352	这送	2	1337586	96.6540
25353	手真	2	1337588	96.6541
25354	女超人	2	1337590	96.6543
25355	开团	2	1337592	96.6544
25356	火舞	2	1337594	96.6546
25357	华联	2	1337596	96.6547
25358	张开嘴	2	1337598	96.6549
25359	闲暇	2	1337600	96.6550
25360	闲聊	2	1337602	96.6552
25361	生机	2	1337604	96.6553
25362	嘲弄	2	1337606	96.6554
25363	越往后	2	1337608	96.6556
25364	志气	2	1337610	96.6557
25365	生肉	2	1337612	96.6559
25366	投影仪	2	1337614	96.6560
25367	最累	2	1337616	96.6562
25368	不吵不闹	2	1337618	96.6563
25369	活不了	2	1337620	96.6565
25370	铜臭味	2	1337622	96.6566
25371	错字	2	1337624	96.6567
25372	用得	2	1337626	96.6569
25373	二娃	2	1337628	96.6570
25374	简简单单	2	1337630	96.6572
25375	接客	2	1337632	96.6573
25376	清莲	2	1337634	96.6575
25377	执手	2	1337636	96.6576
25378	荡起	2	1337638	96.6578
25379	中老年人	2	1337640	96.6579
25380	入个	2	1337642	96.6580
25381	候机	2	1337644	96.6582
25382	说养	2	1337646	96.6583
25383	头有	2	1337648	96.6585
25384	情非得已	2	1337650	96.6586
25385	电脑前面	2	1337652	96.6588
25386	旷工	2	1337654	96.6589
25387	燃面	2	1337656	96.6591
25388	荣登	2	1337658	96.6592
25389	不交	2	1337660	96.6593
25390	没答	2	1337662	96.6595
25391	心地	2	1337664	96.6596
25392	仙女们	2	1337666	96.6598
25393	配过	2	1337668	96.6599
25394	电灯	2	1337670	96.6601
25395	判	2	1337672	96.6602
25396	哲哥	2	1337674	96.6604
25397	欣哥	2	1337676	96.6605
25398	赴	2	1337678	96.6606
25399	折耳	2	1337680	96.6608
25400	折耳猫	2	1337682	96.6609
25401	逛去	2	1337684	96.6611
25402	板板	2	1337686	96.6612
25403	睡够	2	1337688	96.6614
25404	堕胎	2	1337690	96.6615
25405	活宝	2	1337692	96.6617
25406	毛事	2	1337694	96.6618
25407	衔接	2	1337696	96.6619
25408	男神来	2	1337698	96.6621
25409	二锅	2	1337700	96.6622
25410	倾世	2	1337702	96.6624
25411	爱迈	2	1337704	96.6625
25412	顶层	2	1337706	96.6627
25413	就秀	2	1337708	96.6628
25414	别有用心	2	1337710	96.6630
25415	受众	2	1337712	96.6631
25416	脚上	2	1337714	96.6632
25417	刀郎	2	1337716	96.6634
25418	如你所愿	2	1337718	96.6635
25419	实际效果	2	1337720	96.6637
25420	没降	2	1337722	96.6638
25421	这奶	2	1337724	96.6640
25422	再算	2	1337726	96.6641
25423	详细情况	2	1337728	96.6643
25424	排个	2	1337730	96.6644
25425	会到	2	1337732	96.6645
25426	幼教	2	1337734	96.6647
25427	进园	2	1337736	96.6648
25428	处理结果	2	1337738	96.6650
25429	主线	2	1337740	96.6651
25430	我磨	2	1337742	96.6653
25431	大琦	2	1337744	96.6654
25432	大麦茶	2	1337746	96.6656
25433	呆子	2	1337748	96.6657
25434	专四是	2	1337750	96.6659
25435	喝不起	2	1337752	96.6660
25436	钱充	2	1337754	96.6661
25437	那猫	2	1337756	96.6663
25438	先加	2	1337758	96.6664
25439	真嗒	2	1337760	96.6666
25440	第一条	2	1337762	96.6667
25441	搜个	2	1337764	96.6669
25442	浓重	2	1337766	96.6670
25443	待产	2	1337768	96.6672
25444	粗心大意	2	1337770	96.6673
25445	出门时	2	1337772	96.6674
25446	煤气	2	1337774	96.6676
25447	要关	2	1337776	96.6677
25448	熊出没	2	1337778	96.6679
25449	更痛	2	1337780	96.6680
25450	如狼似虎	2	1337782	96.6682
25451	唤	2	1337784	96.6683
25452	够花	2	1337786	96.6685
25453	枪声	2	1337788	96.6686
25454	开罗	2	1337790	96.6687
25455	横向	2	1337792	96.6689
25456	扶持	2	1337794	96.6690
25457	甩个	2	1337796	96.6692
25458	眼膜	2	1337798	96.6693
25459	鬼精	2	1337800	96.6695
25460	回快	2	1337802	96.6696
25461	没赞	2	1337804	96.6698
25462	剪下来	2	1337806	96.6699
25463	多虑	2	1337808	96.6700
25464	权威	2	1337810	96.6702
25465	眉眼	2	1337812	96.6703
25466	马儿	2	1337814	96.6705
25467	孩怕	2	1337816	96.6706
25468	惊为天人	2	1337818	96.6708
25469	游手好闲	2	1337820	96.6709
25470	排不上	2	1337822	96.6711
25471	文化差异	2	1337824	96.6712
25472	奉陪	2	1337826	96.6713
25473	守活寡	2	1337828	96.6715
25474	扬眉吐气	2	1337830	96.6716
25475	红润	2	1337832	96.6718
25476	阿六	2	1337834	96.6719
25477	涌抱	2	1337836	96.6721
25478	顾虑	2	1337838	96.6722
25479	滨州	2	1337840	96.6724
25480	吝啬	2	1337842	96.6725
25481	打问号	2	1337844	96.6726
25482	圣诞树	2	1337846	96.6728
25483	酒席	2	1337848	96.6729
25484	很辣	2	1337850	96.6731
25485	妇道	2	1337852	96.6732
25486	嘴皮	2	1337854	96.6734
25487	多言	2	1337856	96.6735
25488	坦坦荡荡	2	1337858	96.6737
25489	好后	2	1337860	96.6738
25490	会卖萌	2	1337862	96.6739
25491	浮生	2	1337864	96.6741
25492	黄花	2	1337866	96.6742
25493	安然	2	1337868	96.6744
25494	一鼓作气	2	1337870	96.6745
25495	增大	2	1337872	96.6747
25496	重看	2	1337874	96.6748
25497	血印	2	1337876	96.6750
25498	捯	2	1337878	96.6751
25499	一列	2	1337880	96.6752
25500	打赢	2	1337882	96.6754
25501	场外	2	1337884	96.6755
25502	训了	2	1337886	96.6757
25503	省队	2	1337888	96.6758
25504	进进	2	1337890	96.6760
25505	世乒赛	2	1337892	96.6761
25506	编出来	2	1337894	96.6763
25507	小儿子	2	1337896	96.6764
25508	贺卡	2	1337898	96.6765
25509	北城	2	1337900	96.6767
25510	很迷	2	1337902	96.6768
25511	自持	2	1337904	96.6770
25512	有理有据	2	1337906	96.6771
25513	虫儿	2	1337908	96.6773
25514	三十几	2	1337910	96.6774
25515	一两次	2	1337912	96.6776
25516	逃学	2	1337914	96.6777
25517	限流	2	1337916	96.6778
25518	夜起	2	1337918	96.6780
25519	拉条	2	1337920	96.6781
25520	风叫	2	1337922	96.6783
25521	这时	2	1337924	96.6784
25522	爱困	2	1337926	96.6786
25523	姓周	2	1337928	96.6787
25524	全力	2	1337930	96.6789
25525	挺重	2	1337932	96.6790
25526	得赞	2	1337934	96.6791
25527	网断	2	1337936	96.6793
25528	滴孩纸	2	1337938	96.6794
25529	南北方	2	1337940	96.6796
25530	没工夫	2	1337942	96.6797
25531	开心果	2	1337944	96.6799
25532	卖烟	2	1337946	96.6800
25533	爆珠	2	1337948	96.6802
25534	男伴	2	1337950	96.6803
25535	原件	2	1337952	96.6804
25536	入园	2	1337954	96.6806
25537	杂念	2	1337956	96.6807
25538	会加	2	1337958	96.6809
25539	恒心	2	1337960	96.6810
25540	面团	2	1337962	96.6812
25541	盼星星	2	1337964	96.6813
25542	猫头	2	1337966	96.6815
25543	这枚	2	1337968	96.6816
25544	巨丑	2	1337970	96.6817
25545	传承	2	1337972	96.6819
25546	明晃晃	2	1337974	96.6820
25547	有货	2	1337976	96.6822
25548	空心	2	1337978	96.6823
25549	炒年糕	2	1337980	96.6825
25550	后置	2	1337982	96.6826
25551	远景	2	1337984	96.6828
25552	偷师	2	1337986	96.6829
25553	圆寸	2	1337988	96.6830
25554	真萌	2	1337990	96.6832
25555	不燥	2	1337992	96.6833
25556	想入	2	1337994	96.6835
25557	假把式	2	1337996	96.6836
25558	中原	2	1337998	96.6838
25559	八万	2	1338000	96.6839
25560	小蒂	2	1338002	96.6841
25561	一指	2	1338004	96.6842
25562	苍茫	2	1338006	96.6843
25563	讨饭	2	1338008	96.6845
25564	脸黑	2	1338010	96.6846
25565	井柏然	2	1338012	96.6848
25566	跳蛛	2	1338014	96.6849
25567	太二	2	1338016	96.6851
25568	威震	2	1338018	96.6852
25569	腰间	2	1338020	96.6854
25570	老猪	2	1338022	96.6855
25571	兰花	2	1338024	96.6856
25572	沙拉酱	2	1338026	96.6858
25573	捞饭	2	1338028	96.6859
25574	可叹	2	1338030	96.6861
25575	粗壮	2	1338032	96.6862
25576	先醉	2	1338034	96.6864
25577	复盆子	2	1338036	96.6865
25578	来哩	2	1338038	96.6867
25579	直须	2	1338040	96.6868
25580	包坏	2	1338042	96.6870
25581	横批	2	1338044	96.6871
25582	团魂	2	1338046	96.6872
25583	看乐视	2	1338048	96.6874
25584	开端	2	1338050	96.6875
25585	工位	2	1338052	96.6877
25586	排长	2	1338054	96.6878
25587	嘉陵江	2	1338056	96.6880
25588	眼儿	2	1338058	96.6881
25589	好几倍	2	1338060	96.6883
25590	羨慕	2	1338062	96.6884
25591	大桶	2	1338064	96.6885
25592	广深	2	1338066	96.6887
25593	纸醉金迷	2	1338068	96.6888
25594	蹿	2	1338070	96.6890
25595	标杆	2	1338072	96.6891
25596	粮要	2	1338074	96.6893
25597	爱个	2	1338076	96.6894
25598	心胸狭隘	2	1338078	96.6896
25599	流浪汉	2	1338080	96.6897
25600	解不开	2	1338082	96.6898
25601	不欢	2	1338084	96.6900
25602	嘎啦	2	1338086	96.6901
25603	梁	2	1338088	96.6903
25604	帅否	2	1338090	96.6904
25605	整起	2	1338092	96.6906
25606	宝地	2	1338094	96.6907
25607	鸟人	2	1338096	96.6909
25608	女二	2	1338098	96.6910
25609	翻水水	2	1338100	96.6911
25610	小二	2	1338102	96.6913
25611	右转	2	1338104	96.6914
25612	亭	2	1338106	96.6916
25613	贵言	2	1338108	96.6917
25614	左脚	2	1338110	96.6919
25615	汽油味	2	1338112	96.6920
25616	剪毛	2	1338114	96.6922
25617	四项	2	1338116	96.6923
25618	城步	2	1338118	96.6924
25619	脱产	2	1338120	96.6926
25620	练断	2	1338122	96.6927
25621	真事	2	1338124	96.6929
25622	脏东西	2	1338126	96.6930
25623	放盐	2	1338128	96.6932
25624	实地考察	2	1338130	96.6933
25625	歌唱家	2	1338132	96.6935
25626	狗尾巴	2	1338134	96.6936
25627	铜梁	2	1338136	96.6937
25628	那杯	2	1338138	96.6939
25629	蛋花汤	2	1338140	96.6940
25630	兔会	2	1338142	96.6942
25631	怪谈	2	1338144	96.6943
25632	梦话	2	1338146	96.6945
25633	阿龙	2	1338148	96.6946
25634	暮希	2	1338150	96.6948
25635	长衫	2	1338152	96.6949
25636	内能	2	1338154	96.6950
25637	我沉	2	1338156	96.6952
25638	没捞	2	1338158	96.6953
25639	开奖	2	1338160	96.6955
25640	行头	2	1338162	96.6956
25641	辛亏	2	1338164	96.6958
25642	发膜	2	1338166	96.6959
25643	发油	2	1338168	96.6961
25644	诺儿	2	1338170	96.6962
25645	乐天派	2	1338172	96.6963
25646	惊慌失措	2	1338174	96.6965
25647	码住	2	1338176	96.6966
25648	源头	2	1338178	96.6968
25649	软度	2	1338180	96.6969
25650	空着	2	1338182	96.6971
25651	租出去	2	1338184	96.6972
25652	包租婆	2	1338186	96.6974
25653	原单	2	1338188	96.6975
25654	灯姐	2	1338190	96.6976
25655	安大	2	1338192	96.6978
25656	凤求凰	2	1338194	96.6979
25657	太浅	2	1338196	96.6981
25658	土包子	2	1338198	96.6982
25659	被关	2	1338200	96.6984
25660	起痘	2	1338202	96.6985
25661	人杰地灵	2	1338204	96.6987
25662	非正	2	1338206	96.6988
25663	解乏	2	1338208	96.6989
25664	牢	2	1338210	96.6991
25665	扎铁	2	1338212	96.6992
25666	暴发	2	1338214	96.6994
25667	悠然	2	1338216	96.6995
25668	难得一见	2	1338218	96.6997
25669	睡冻	2	1338220	96.6998
25670	便携	2	1338222	96.7000
25671	灯红酒绿	2	1338224	96.7001
25672	笙歌	2	1338226	96.7002
25673	到头来	2	1338228	96.7004
25674	空庭春欲晚	2	1338230	96.7005
25675	嘿哟	2	1338232	96.7007
25676	那一	2	1338234	96.7008
25677	路要	2	1338236	96.7010
25678	饭咯	2	1338238	96.7011
25679	没处	2	1338240	96.7013
25680	北理	2	1338242	96.7014
25681	人烦	2	1338244	96.7015
25682	跳车	2	1338246	96.7017
25683	火个	2	1338248	96.7018
25684	大哟	2	1338250	96.7020
25685	走散	2	1338252	96.7021
25686	择一人	2	1338254	96.7023
25687	黑松	2	1338256	96.7024
25688	士	2	1338258	96.7026
25689	眼红	2	1338260	96.7027
25690	宁德	2	1338262	96.7028
25691	雨神	2	1338264	96.7030
25692	小床	2	1338266	96.7031
25693	混好	2	1338268	96.7033
25694	一聊	2	1338270	96.7034
25695	发群	2	1338272	96.7036
25696	不试	2	1338274	96.7037
25697	越快	2	1338276	96.7039
25698	跳进去	2	1338278	96.7040
25699	活腻了	2	1338280	96.7041
25700	不耐烦	2	1338282	96.7043
25701	商战	2	1338284	96.7044
25702	代入	2	1338286	96.7046
25703	别拉上	2	1338288	96.7047
25704	招蜂引蝶	2	1338290	96.7049
25705	最先	2	1338292	96.7050
25706	拨	2	1338294	96.7052
25707	白马	2	1338296	96.7053
25708	我白	2	1338298	96.7054
25709	快递费	2	1338300	96.7056
25710	欢天喜地	2	1338302	96.7057
25711	闪到	2	1338304	96.7059
25712	没笑	2	1338306	96.7060
