rank	word	freq	cum_freq	cum_pct
72262	按口	1	5476621	98.8334
72263	满打满算	1	5476622	98.8335
72264	中芯	1	5476623	98.8335
72265	开鸟	1	5476624	98.8335
72266	得排	1	5476625	98.8335
72267	看土创	1	5476626	98.8335
72268	货发	1	5476627	98.8336
72269	响晴	1	5476628	98.8336
72270	切多细	1	5476629	98.8336
72271	五十三	1	5476630	98.8336
72272	早扭	1	5476631	98.8336
72273	老伤	1	5476632	98.8336
72274	朝北	1	5476633	98.8337
72275	整面	1	5476634	98.8337
72276	类嗦	1	5476635	98.8337
72277	鸟爷	1	5476636	98.8337
72278	西电女	1	5476637	98.8337
72279	电水壶	1	5476638	98.8337
72280	得道成仙	1	5476639	98.8338
72281	认点	1	5476640	98.8338
72282	汪老湿	1	5476641	98.8338
72283	人如命	1	5476642	98.8338
72284	手托	1	5476643	98.8338
72285	坦	1	5476644	98.8339
72286	男汉生	1	5476645	98.8339
72287	还扎个	1	5476646	98.8339
72288	军帽	1	5476647	98.8339
72289	设限	1	5476648	98.8339
72290	刽子手	1	5476649	98.8339
72291	确凿	1	5476650	98.8340
72292	证据确凿	1	5476651	98.8340
72293	兜住	1	5476652	98.8340
72294	人遇	1	5476653	98.8340
72295	拖板	1	5476654	98.8340
72296	过艺考	1	5476655	98.8341
72297	那练车	1	5476656	98.8341
72298	以入	1	5476657	98.8341
72299	满纸	1	5476658	98.8341
72300	荒唐言	1	5476659	98.8341
72301	同载	1	5476660	98.8341
72302	终不似	1	5476661	98.8342
72303	少年游	1	5476662	98.8342
72304	听雨高	1	5476663	98.8342
72305	昏罗帐	1	5476664	98.8342
72306	阶前	1	5476665	98.8342
72307	聚品	1	5476666	98.8343
72308	烧脑仁	1	5476667	98.8343
72309	旭斌	1	5476668	98.8343
72310	他会少	1	5476669	98.8343
72311	那水水	1	5476670	98.8343
72312	驱	1	5476671	98.8343
72313	刚输	1	5476672	98.8344
72314	这配	1	5476673	98.8344
72315	优子	1	5476674	98.8344
72316	赢滴	1	5476675	98.8344
72317	乌衣巷	1	5476676	98.8344
72318	文德桥	1	5476677	98.8345
72319	软茸	1	5476678	98.8345
72320	没二宝哥	1	5476679	98.8345
72321	降幅	1	5476680	98.8345
72322	寿喜锅	1	5476681	98.8345
72323	君茹	1	5476682	98.8345
72324	焦属	1	5476683	98.8346
72325	转熟	1	5476684	98.8346
72326	水没算	1	5476685	98.8346
72327	斋学	1	5476686	98.8346
72328	开翻	1	5476687	98.8346
72329	教法	1	5476688	98.8347
72330	鸭腿	1	5476689	98.8347
72331	不绝	1	5476690	98.8347
72332	编不出	1	5476691	98.8347
72333	争在	1	5476692	98.8347
72334	丢心	1	5476693	98.8347
72335	中级会计	1	5476694	98.8348
72336	看天行	1	5476695	98.8348
72337	尔康手	1	5476696	98.8348
72338	消融	1	5476697	98.8348
72339	工更恨	1	5476698	98.8348
72340	任人	1	5476699	98.8349
72341	精僻	1	5476700	98.8349
72342	领居	1	5476701	98.8349
72343	一护	1	5476702	98.8349
72344	漫画家	1	5476703	98.8349
72345	迪尔一	1	5476704	98.8349
72346	奶希	1	5476705	98.8350
72347	催人地	1	5476706	98.8350
72348	不辣么尬	1	5476707	98.8350
72349	半煲	1	5476708	98.8350
72350	统吃	1	5476709	98.8350
72351	小痘	1	5476710	98.8350
72352	城三楼	1	5476711	98.8351
72353	家财万贯	1	5476712	98.8351
72354	口嚼	1	5476713	98.8351
72355	可替	1	5476714	98.8351
72356	唤回	1	5476715	98.8351
72357	须要	1	5476716	98.8352
72358	炫夫狂	1	5476717	98.8352
72359	公鹿	1	5476718	98.8352
72360	边看边说	1	5476719	98.8352
72361	他些	1	5476720	98.8352
72362	以灰多	1	5476721	98.8352
72363	叫子杰	1	5476722	98.8353
72364	补比	1	5476723	98.8353
72365	爆卷	1	5476724	98.8353
72366	开带	1	5476725	98.8353
72367	拔不掉	1	5476726	98.8353
72368	我太大	1	5476727	98.8354
72369	连根拔起	1	5476728	98.8354
72370	新媳妇	1	5476729	98.8354
72371	丫真	1	5476730	98.8354
72372	赫迪兄	1	5476731	98.8354
72373	没约成	1	5476732	98.8354
72374	过司生	1	5476733	98.8355
72375	叫司	1	5476734	98.8355
72376	光进	1	5476735	98.8355
72377	攀仔好	1	5476736	98.8355
72378	英语角	1	5476737	98.8355
72379	让鹅来	1	5476738	98.8356
72380	半长裤	1	5476739	98.8356
72381	青森	1	5476740	98.8356
72382	独行者	1	5476741	98.8356
72383	穷个	1	5476742	98.8356
72384	多元性	1	5476743	98.8356
72385	午门	1	5476744	98.8357
72386	阿鲁巴	1	5476745	98.8357
72387	家下成	1	5476746	98.8357
72388	翻拉	1	5476747	98.8357
72389	我想次	1	5476748	98.8357
72390	聊卖	1	5476749	98.8358
72391	像噶西	1	5476750	98.8358
72392	容宏	1	5476751	98.8358
72393	圈来	1	5476752	98.8358
72394	白发人	1	5476753	98.8358
72395	黑发人	1	5476754	98.8358
72396	先玩住	1	5476755	98.8359
72397	边区	1	5476756	98.8359
72398	刚办	1	5476757	98.8359
72399	美中不足	1	5476758	98.8359
72400	玩刀	1	5476759	98.8359
72401	锄禾	1	5476760	98.8360
72402	当午	1	5476761	98.8360
72403	宝电	1	5476762	98.8360
72404	比唱	1	5476763	98.8360
72405	走过场	1	5476764	98.8360
72406	滴口口	1	5476765	98.8360
72407	小武基	1	5476766	98.8361
72408	红木	1	5476767	98.8361
72409	好妙	1	5476768	98.8361
72410	开始运行	1	5476769	98.8361
72411	增肉	1	5476770	98.8361
72412	掏太难	1	5476771	98.8361
72413	钻三掉	1	5476772	98.8362
72414	鞋会	1	5476773	98.8362
72415	鲜果	1	5476774	98.8362
72416	次期	1	5476775	98.8362
72417	暂看	1	5476776	98.8362
72418	过乱	1	5476777	98.8363
72419	跳会	1	5476778	98.8363
72420	全体成员	1	5476779	98.8363
72421	管教好	1	5476780	98.8363
72422	提不上	1	5476781	98.8363
72423	美芽会	1	5476782	98.8363
72424	孝超帅	1	5476783	98.8364
72425	对对看	1	5476784	98.8364
72426	我灿	1	5476785	98.8364
72427	没灿	1	5476786	98.8364
72428	英台	1	5476787	98.8364
72429	化蝶	1	5476788	98.8365
72430	塞福袋	1	5476789	98.8365
72431	车不给力	1	5476790	98.8365
72432	估了	1	5476791	98.8365
72433	几堂	1	5476792	98.8365
72434	那不加	1	5476793	98.8365
72435	黄锋霸	1	5476794	98.8366
72436	狂飞	1	5476795	98.8366
72437	思往	1	5476796	98.8366
72438	寐	1	5476797	98.8366
72439	老喝潮	1	5476798	98.8366
72440	楼车	1	5476799	98.8367
72441	有益无害	1	5476800	98.8367
72442	长笛	1	5476801	98.8367
72443	订准	1	5476802	98.8367
72444	杨柳依依	1	5476803	98.8367
72445	美情	1	5476804	98.8367
72446	发老	1	5476805	98.8368
72447	睡勒	1	5476806	98.8368
72448	黄角坪	1	5476807	98.8368
72449	能少点	1	5476808	98.8368
72450	总扮	1	5476809	98.8368
72451	拉茶	1	5476810	98.8369
72452	很心湖	1	5476811	98.8369
72453	发语权	1	5476812	98.8369
72454	倒地不起	1	5476813	98.8369
72455	湖人密	1	5476814	98.8369
72456	热密来	1	5476815	98.8369
72457	比杯	1	5476816	98.8370
72458	端过去	1	5476817	98.8370
72459	分杯	1	5476818	98.8370
72460	一去不返	1	5476819	98.8370
72461	趴字	1	5476820	98.8370
72462	团小	1	5476821	98.8371
72463	事咯	1	5476822	98.8371
72464	肖萌姐	1	5476823	98.8371
72465	夸错	1	5476824	98.8371
72466	行前	1	5476825	98.8371
72467	含菜	1	5476826	98.8371
72468	找分	1	5476827	98.8372
72469	串友系	1	5476828	98.8372
72470	甘噶拉	1	5476829	98.8372
72471	一万亿	1	5476830	98.8372
72472	过遍	1	5476831	98.8372
72473	做酱	1	5476832	98.8373
72474	你嘛样	1	5476833	98.8373
72475	荳	1	5476834	98.8373
72476	院卖	1	5476835	98.8373
72477	土炕	1	5476836	98.8373
72478	我学渣	1	5476837	98.8373
72479	饺园	1	5476838	98.8374
72480	小藤是	1	5476839	98.8374
72481	因特网	1	5476840	98.8374
72482	古装片	1	5476841	98.8374
72483	上海交通大学	1	5476842	98.8374
72484	侠宝	1	5476843	98.8374
72485	凤家军	1	5476844	98.8375
72486	非同	1	5476845	98.8375
72487	脑剔	1	5476846	98.8375
72488	行跌	1	5476847	98.8375
72489	味足里	1	5476848	98.8375
72490	遮挡住	1	5476849	98.8376
72491	大暖儿	1	5476850	98.8376
72492	拍破风	1	5476851	98.8376
72493	得秀	1	5476852	98.8376
72494	小美醒	1	5476853	98.8376
72495	有降	1	5476854	98.8376
72496	老多来	1	5476855	98.8377
72497	同里	1	5476856	98.8377
72498	老酷	1	5476857	98.8377
72499	冲毛喜	1	5476858	98.8377
72500	貌艺	1	5476859	98.8377
72501	师教	1	5476860	98.8378
72502	乱换	1	5476861	98.8378
72503	但致	1	5476862	98.8378
72504	少该	1	5476863	98.8378
72505	力比	1	5476864	98.8378
72506	你乐	1	5476865	98.8378
72507	活抓	1	5476866	98.8379
72508	胖凯	1	5476867	98.8379
72509	添件	1	5476868	98.8379
72510	小恨	1	5476869	98.8379
72511	季嘛	1	5476870	98.8379
72512	甜不辣	1	5476871	98.8380
72513	噶要	1	5476872	98.8380
72514	白清寨	1	5476873	98.8380
72515	脸真	1	5476874	98.8380
72516	大灶	1	5476875	98.8380
72517	有海宇	1	5476876	98.8380
72518	分起	1	5476877	98.8381
72519	有娃会	1	5476878	98.8381
72520	传超快	1	5476879	98.8381
72521	过浪浪	1	5476880	98.8381
72522	碧江	1	5476881	98.8381
72523	姐音	1	5476882	98.8382
72524	阿梨居	1	5476883	98.8382
72525	半毛	1	5476884	98.8382
72526	工部	1	5476885	98.8382
72527	买法	1	5476886	98.8382
72528	毒放得	1	5476887	98.8382
72529	健康人	1	5476888	98.8383
72530	丕	1	5476889	98.8383
72531	少悲	1	5476890	98.8383
72532	桌面图	1	5476891	98.8383
72533	练不来	1	5476892	98.8383
72534	你仲有	1	5476893	98.8384
72535	警汪	1	5476894	98.8384
72536	旌	1	5476895	98.8384
72537	平旌小	1	5476896	98.8384
72538	蔬	1	5476897	98.8384
72539	那三三	1	5476898	98.8384
72540	语伴	1	5476899	98.8385
72541	见行	1	5476900	98.8385
72542	康撒迷	1	5476901	98.8385
72543	捷速	1	5476902	98.8385
72544	没派	1	5476903	98.8385
72545	灯和茨木	1	5476904	98.8385
72546	台播	1	5476905	98.8386
72547	游侠网	1	5476906	98.8386
72548	色博嘴	1	5476907	98.8386
72549	学斌	1	5476908	98.8386
72550	发都用	1	5476909	98.8386
72551	相劝	1	5476910	98.8387
72552	可敢	1	5476911	98.8387
72553	赤诚	1	5476912	98.8387
72554	乱教	1	5476913	98.8387
72555	文投	1	5476914	98.8387
72556	去团	1	5476915	98.8387
72557	纸才	1	5476916	98.8388
72558	流得	1	5476917	98.8388
72559	快止	1	5476918	98.8388
72560	唏哩	1	5476919	98.8388
72561	流心奶	1	5476920	98.8388
72562	单送	1	5476921	98.8389
72563	照比心	1	5476922	98.8389
72564	摸福	1	5476923	98.8389
72565	食蔬	1	5476924	98.8389
72566	冷弄	1	5476925	98.8389
72567	一不显	1	5476926	98.8389
72568	星耀见	1	5476927	98.8390
72569	大哈	1	5476928	98.8390
72570	错菜	1	5476929	98.8390
72571	夹错	1	5476930	98.8390
72572	超进	1	5476931	98.8390
72573	飞仙	1	5476932	98.8391
72574	说五针	1	5476933	98.8391
72575	黑裤	1	5476934	98.8391
72576	该信	1	5476935	98.8391
72577	爸不谈	1	5476936	98.8391
72578	不顾后果	1	5476937	98.8391
72579	牵涉	1	5476938	98.8392
72580	稍加	1	5476939	98.8392
72581	天选	1	5476940	98.8392
72582	查寝查	1	5476941	98.8392
72583	我仗	1	5476942	98.8392
72584	搭食	1	5476943	98.8393
72585	符到	1	5476944	98.8393
72586	上恩	1	5476945	98.8393
72587	森苦	1	5476946	98.8393
72588	脑连人	1	5476947	98.8393
72589	小美汝小美	1	5476948	98.8393
72590	偶类	1	5476949	98.8394
72591	黄县	1	5476950	98.8394
72592	和恒山	1	5476951	98.8394
72593	不舍昼夜	1	5476952	98.8394
72594	防潮	1	5476953	98.8394
72595	这一弄	1	5476954	98.8395
72596	复合地板	1	5476955	98.8395
72597	包拉上	1	5476956	98.8395
72598	响姐	1	5476957	98.8395
72599	哈搓	1	5476958	98.8395
72600	交岚	1	5476959	98.8395
72601	天挺	1	5476960	98.8396
72602	下人会	1	5476961	98.8396
72603	下脸	1	5476962	98.8396
72604	费眠	1	5476963	98.8396
72605	反身	1	5476964	98.8396
72606	四姨问	1	5476965	98.8397
72607	快升	1	5476966	98.8397
72608	地娃	1	5476967	98.8397
72609	上劲	1	5476968	98.8397
72610	偏软	1	5476969	98.8397
72611	黑宋	1	5476970	98.8397
72612	摊事	1	5476971	98.8398
72613	真架	1	5476972	98.8398
72614	很三俗	1	5476973	98.8398
72615	王煮夫	1	5476974	98.8398
72616	流黄	1	5476975	98.8398
72617	姐不懂	1	5476976	98.8398
72618	弹指	1	5476977	98.8399
72619	当爷	1	5476978	98.8399
72620	欢不	1	5476979	98.8399
72621	家博美	1	5476980	98.8399
72622	别炮	1	5476981	98.8399
72623	称过	1	5476982	98.8400
72624	骑得慢	1	5476983	98.8400
72625	串出来	1	5476984	98.8400
72626	基辅	1	5476985	98.8400
72627	格鲁吉亚	1	5476986	98.8400
72628	丑小鹅	1	5476987	98.8400
72629	是义	1	5476988	98.8401
72630	渠君	1	5476989	98.8401
72631	哪告	1	5476990	98.8401
72632	萧元启	1	5476991	98.8401
72633	昊然迪迪	1	5476992	98.8401
72634	问周雯	1	5476993	98.8402
72635	过托	1	5476994	98.8402
72636	诬蔑	1	5476995	98.8402
72637	背儿	1	5476996	98.8402
72638	黑猩	1	5476997	98.8402
72639	椅背	1	5476998	98.8402
72640	没爱去	1	5476999	98.8403
72641	到家后	1	5477000	98.8403
72642	从古到今	1	5477001	98.8403
72643	箱内	1	5477002	98.8403
72644	禁得	1	5477003	98.8403
72645	鲜香	1	5477004	98.8404
72646	泛	1	5477005	98.8404
72647	就泛	1	5477006	98.8404
72648	找上门来	1	5477007	98.8404
72649	嫩点	1	5477008	98.8404
72650	大泰迪	1	5477009	98.8404
72651	牵过去	1	5477010	98.8405
72652	经纬	1	5477011	98.8405
72653	拖来	1	5477012	98.8405
72654	血泪史	1	5477013	98.8405
72655	尖子生	1	5477014	98.8405
72656	宋斗	1	5477015	98.8406
72657	子害	1	5477016	98.8406
72658	复灭	1	5477017	98.8406
72659	呼飞	1	5477018	98.8406
72660	组合体	1	5477019	98.8406
72661	回联	1	5477020	98.8406
72662	晓玲儿	1	5477021	98.8407
72663	无叫	1	5477022	98.8407
72664	来克	1	5477023	98.8407
72665	优厚	1	5477024	98.8407
72666	面真	1	5477025	98.8407
72667	告解	1	5477026	98.8408
72668	避讳	1	5477027	98.8408
72669	汗衫	1	5477028	98.8408
72670	肚围	1	5477029	98.8408
72671	青着	1	5477030	98.8408
72672	无碍	1	5477031	98.8408
72673	北工大	1	5477032	98.8409
72674	孟州	1	5477033	98.8409
72675	再多待	1	5477034	98.8409
72676	五洲	1	5477035	98.8409
72677	萌萌女	1	5477036	98.8409
72678	空得	1	5477037	98.8410
72679	片去	1	5477038	98.8410
72680	观兰	1	5477039	98.8410
72681	没聚美	1	5477040	98.8410
72682	六十年	1	5477041	98.8410
72683	孔硕选	1	5477042	98.8410
72684	姚铿	1	5477043	98.8411
72685	问选	1	5477044	98.8411
72686	再拉着	1	5477045	98.8411
72687	哪头	1	5477046	98.8411
72688	侯到	1	5477047	98.8411
72689	好型	1	5477048	98.8411
72690	平太大	1	5477049	98.8412
72691	平都	1	5477050	98.8412
72692	峰妹	1	5477051	98.8412
72693	我大番	1	5477052	98.8412
72694	波是	1	5477053	98.8412
72695	三冠	1	5477054	98.8413
72696	摊手加	1	5477055	98.8413
72697	加直	1	5477056	98.8413
72698	庆生会	1	5477057	98.8413
72699	玩和罗婷	1	5477058	98.8413
72700	累泪	1	5477059	98.8413
72701	梭脱	1	5477060	98.8414
72702	看美图	1	5477061	98.8414
72703	作伴儿	1	5477062	98.8414
72704	数倍	1	5477063	98.8414
72705	笨虎	1	5477064	98.8414
72706	引以为荣	1	5477065	98.8415
72707	路难	1	5477066	98.8415
72708	殓	1	5477067	98.8415
72709	美姑	1	5477068	98.8415
72710	白挺长	1	5477069	98.8415
72711	关中地区	1	5477070	98.8415
72712	誓为	1	5477071	98.8416
72713	包省	1	5477072	98.8416
72714	背行	1	5477073	98.8416
72715	最得食	1	5477074	98.8416
72716	最得	1	5477075	98.8416
72717	食既	1	5477076	98.8417
72718	稳翻个	1	5477077	98.8417
72719	一票否决制	1	5477078	98.8417
72720	问口	1	5477079	98.8417
72721	休闲类	1	5477080	98.8417
72722	盗里	1	5477081	98.8417
72723	去些	1	5477082	98.8418
72724	奥克兰	1	5477083	98.8418
72725	看明	1	5477084	98.8418
72726	还慢	1	5477085	98.8418
72727	芽苗菜	1	5477086	98.8418
72728	谷类	1	5477087	98.8419
72729	树类	1	5477088	98.8419
72730	培育出	1	5477089	98.8419
72731	小元祝	1	5477090	98.8419
72732	咱岛	1	5477091	98.8419
72733	阿带	1	5477092	98.8419
72734	楚楚可怜	1	5477093	98.8420
72735	博去	1	5477094	98.8420
72736	别钱	1	5477095	98.8420
72737	空付	1	5477096	98.8420
72738	杯大胸	1	5477097	98.8420
72739	怡景	1	5477098	98.8421
72740	宿命论	1	5477099	98.8421
72741	严希敬	1	5477100	98.8421
72742	陆沐擎	1	5477101	98.8421
72743	严是	1	5477102	98.8421
72744	严景熙	1	5477103	98.8421
72745	瞄来瞄去	1	5477104	98.8422
72746	安宰贤	1	5477105	98.8422
72747	女哒	1	5477106	98.8422
72748	夜别	1	5477107	98.8422
72749	融了	1	5477108	98.8422
72750	马边	1	5477109	98.8422
72751	玩路试	1	5477110	98.8423
72752	比肉贵	1	5477111	98.8423
72753	提断	1	5477112	98.8423
72754	液重	1	5477113	98.8423
72755	勒手	1	5477114	98.8423
72756	微课	1	5477115	98.8424
72757	百战百胜	1	5477116	98.8424
72758	天穷	1	5477117	98.8424
72759	刚花	1	5477118	98.8424
72760	你安	1	5477119	98.8424
72761	白晶菊	1	5477120	98.8424
72762	谈腿	1	5477121	98.8425
72763	温村	1	5477122	98.8425
72764	宇纯	1	5477123	98.8425
72765	宁个	1	5477124	98.8425
72766	完超	1	5477125	98.8425
72767	舒化奶	1	5477126	98.8426
72768	说尬	1	5477127	98.8426
72769	投越	1	5477128	98.8426
72770	臭鬼	1	5477129	98.8426
72771	锃光瓦亮	1	5477130	98.8426
72772	磷虾	1	5477131	98.8426
72773	见四火	1	5477132	98.8427
72774	胖宏	1	5477133	98.8427
72775	收不起	1	5477134	98.8427
72776	芹爷	1	5477135	98.8427
72777	二宝来	1	5477136	98.8427
72778	卖手	1	5477137	98.8428
72779	武装头脑	1	5477138	98.8428
72780	审美眼光	1	5477139	98.8428
72781	爱应	1	5477140	98.8428
72782	嘴噶猫	1	5477141	98.8428
72783	五十铃	1	5477142	98.8428
72784	衣裙	1	5477143	98.8429
72785	不慎	1	5477144	98.8429
72786	德艺	1	5477145	98.8429
72787	双磬	1	5477146	98.8429
72788	漏野	1	5477147	98.8429
72789	若要	1	5477148	98.8430
72790	爆请	1	5477149	98.8430
72791	深爆	1	5477150	98.8430
72792	期早	1	5477151	98.8430
72793	过屁	1	5477152	98.8430
72794	带麦	1	5477153	98.8430
72795	飞说	1	5477154	98.8431
72796	飙飙	1	5477155	98.8431
72797	犯儿	1	5477156	98.8431
72798	圣贤书	1	5477157	98.8431
72799	脚水	1	5477158	98.8431
72800	玩想	1	5477159	98.8432
72801	要克酸笋	1	5477160	98.8432
72802	神求	1	5477161	98.8432
72803	广快	1	5477162	98.8432
72804	见工	1	5477163	98.8432
72805	皮手套	1	5477164	98.8432
72806	我瑜	1	5477165	98.8433
72807	度地	1	5477166	98.8433
72808	线别	1	5477167	98.8433
72809	桀骜	1	5477168	98.8433
72810	奖先	1	5477169	98.8433
72811	看二新	1	5477170	98.8434
72812	淮安市	1	5477171	98.8434
72813	直属	1	5477172	98.8434
72814	党来求	1	5477173	98.8434
72815	休书	1	5477174	98.8434
72816	放烟火	1	5477175	98.8434
72817	堵里	1	5477176	98.8435
72818	七院	1	5477177	98.8435
72819	善始善终	1	5477178	98.8435
72820	男员工	1	5477179	98.8435
72821	遮七丑	1	5477180	98.8435
72822	谦川	1	5477181	98.8435
72823	雅君	1	5477182	98.8436
72824	撇眼	1	5477183	98.8436
72825	虚晃一枪	1	5477184	98.8436
72826	留待	1	5477185	98.8436
72827	心放	1	5477186	98.8436
72828	鲜不鲜	1	5477187	98.8437
72829	拐进	1	5477188	98.8437
72830	温锅	1	5477189	98.8437
72831	用唇	1	5477190	98.8437
72832	描了	1	5477191	98.8437
72833	读贵大	1	5477192	98.8437
72834	天围	1	5477193	98.8438
72835	热烘烘	1	5477194	98.8438
72836	这撑	1	5477195	98.8438
72837	飞鸽传书	1	5477196	98.8438
72838	强台风	1	5477197	98.8438
72839	当葱用	1	5477198	98.8439
72840	比葱香	1	5477199	98.8439
72841	宝瓶	1	5477200	98.8439
72842	子装	1	5477201	98.8439
72843	得多放	1	5477202	98.8439
72844	大几阿	1	5477203	98.8439
72845	人哈感	1	5477204	98.8440
72846	追偶	1	5477205	98.8440
72847	发蛮	1	5477206	98.8440
72848	维姐	1	5477207	98.8440
72849	股神	1	5477208	98.8440
72850	克买	1	5477209	98.8441
72851	有乐视	1	5477210	98.8441
72852	独个儿	1	5477211	98.8441
72853	貂丝	1	5477212	98.8441
72854	调杯	1	5477213	98.8441
72855	红盘	1	5477214	98.8441
72856	试妆	1	5477215	98.8442
72857	没得输	1	5477216	98.8442
72858	硬棒	1	5477217	98.8442
72859	走野路	1	5477218	98.8442
72860	囯	1	5477219	98.8442
72861	槐路	1	5477220	98.8443
72862	拿画	1	5477221	98.8443
72863	底发	1	5477222	98.8443
72864	紫萸	1	5477223	98.8443
72865	太不熟	1	5477224	98.8443
72866	舞多	1	5477225	98.8443
72867	舞太	1	5477226	98.8444
72868	扭成	1	5477227	98.8444
72869	男男去	1	5477228	98.8444
72870	压塔	1	5477229	98.8444
72871	塔外	1	5477230	98.8444
72872	当定	1	5477231	98.8445
72873	很鸡寞	1	5477232	98.8445
72874	旖	1	5477233	98.8445
72875	高高手	1	5477234	98.8445
72876	点至	1	5477235	98.8445
72877	说朴	1	5477236	98.8445
72878	免邮	1	5477237	98.8446
72879	萌萌刚	1	5477238	98.8446
72880	王斯然	1	5477239	98.8446
72881	魏都路	1	5477240	98.8446
72882	给查	1	5477241	98.8446
72883	单列	1	5477242	98.8446
72884	纳斯里	1	5477243	98.8447
72885	发里	1	5477244	98.8447
72886	韩宇卓	1	5477245	98.8447
72887	资江	1	5477246	98.8447
72888	这头游	1	5477247	98.8447
72889	那头游	1	5477248	98.8448
72890	软硬不吃	1	5477249	98.8448
72891	青岛市	1	5477250	98.8448
72892	是丽姐	1	5477251	98.8448
72893	爸比来	1	5477252	98.8448
72894	真损	1	5477253	98.8448
72895	多得事	1	5477254	98.8449
72896	一窝人	1	5477255	98.8449
72897	嘉嘉太萌	1	5477256	98.8449
72898	君臣	1	5477257	98.8449
72899	肉全	1	5477258	98.8449
72900	面撑	1	5477259	98.8450
72901	飞车党	1	5477260	98.8450
72902	背斜	1	5477261	98.8450
72903	跨包	1	5477262	98.8450
72904	女硕士	1	5477263	98.8450
72905	滨医	1	5477264	98.8450
72906	医嘛	1	5477265	98.8451
72907	配美人	1	5477266	98.8451
72908	最胖蟹	1	5477267	98.8451
72909	肉要	1	5477268	98.8451
72910	艾特小荀	1	5477269	98.8451
72911	斗技	1	5477270	98.8452
72912	得多练	1	5477271	98.8452
72913	软笔	1	5477272	98.8452
72914	班表上	1	5477273	98.8452
72915	开画	1	5477274	98.8452
72916	良剂	1	5477275	98.8452
72917	征爱	1	5477276	98.8453
72918	次肉	1	5477277	98.8453
72919	无机	1	5477278	98.8453
72920	回克干	1	5477279	98.8453
72921	说寒	1	5477280	98.8453
72922	喝月子	1	5477281	98.8454
72923	家涛涛	1	5477282	98.8454
72924	紫风阁	1	5477283	98.8454
72925	我榨	1	5477284	98.8454
72926	感紧	1	5477285	98.8454
72927	科三想	1	5477286	98.8454
72928	管嘛	1	5477287	98.8455
72929	那喊	1	5477288	98.8455
72930	问大郎	1	5477289	98.8455
72931	小俩	1	5477290	98.8455
72932	准甘叫	1	5477291	98.8455
72933	蒸水蛋	1	5477292	98.8456
72934	欧美歌手	1	5477293	98.8456
72935	好烈	1	5477294	98.8456
72936	三席	1	5477295	98.8456
72937	报馆	1	5477296	98.8456
72938	温期	1	5477297	98.8456
72939	解接	1	5477298	98.8457
72940	呐包	1	5477299	98.8457
72941	可多额	1	5477300	98.8457
72942	西裂	1	5477301	98.8457
72943	玩兵	1	5477302	98.8457
72944	恒大输	1	5477303	98.8458
72945	不恒大来	1	5477304	98.8458
72946	柜门	1	5477305	98.8458
72947	粗字	1	5477306	98.8458
72948	一市	1	5477307	98.8458
72949	爆火乐	1	5477308	98.8458
72950	浇透	1	5477309	98.8459
72951	问导	1	5477310	98.8459
72952	验肾	1	5477311	98.8459
72953	换部	1	5477312	98.8459
72954	龟车	1	5477313	98.8459
72955	无利	1	5477314	98.8459
72956	翘大	1	5477315	98.8460
72957	包油角	1	5477316	98.8460
72958	横杠	1	5477317	98.8460
72959	义勇军	1	5477318	98.8460
72960	这蜜	1	5477319	98.8460
72961	刚采	1	5477320	98.8461
72962	盖紧	1	5477321	98.8461
72963	卡进克	1	5477322	98.8461
72964	退酱	1	5477323	98.8461
72965	逸阳	1	5477324	98.8461
72966	铰头	1	5477325	98.8461
72967	推呀	1	5477326	98.8462
72968	尼那	1	5477327	98.8462
72969	卢去	1	5477328	98.8462
72970	真挠	1	5477329	98.8462
72971	伽友	1	5477330	98.8462
72972	味闻	1	5477331	98.8463
72973	这烟	1	5477332	98.8463
72974	能算出	1	5477333	98.8463
72975	代管	1	5477334	98.8463
72976	撤掉	1	5477335	98.8463
72977	划成	1	5477336	98.8463
72978	闻味	1	5477337	98.8464
72979	熟练掌握	1	5477338	98.8464
72980	结新欢	1	5477339	98.8464
72981	对影	1	5477340	98.8464
72982	人喃	1	5477341	98.8464
72983	五够	1	5477342	98.8465
72984	冻晕	1	5477343	98.8465
72985	最衰	1	5477344	98.8465
72986	下话	1	5477345	98.8465
72987	仿宋体	1	5477346	98.8465
72988	仿小乔	1	5477347	98.8465
72989	变乔	1	5477348	98.8466
72990	卡刚	1	5477349	98.8466
72991	有意无意	1	5477350	98.8466
72992	点风	1	5477351	98.8466
72993	加杠	1	5477352	98.8466
72994	有多慢	1	5477353	98.8467
72995	偶哄	1	5477354	98.8467
72996	这见色	1	5477355	98.8467
72997	问会	1	5477356	98.8467
72998	个价	1	5477357	98.8467
72999	老谈	1	5477358	98.8467
73000	双刷	1	5477359	98.8468
73001	看归	1	5477360	98.8468
73002	去球	1	5477361	98.8468
73003	选填	1	5477362	98.8468
73004	财年	1	5477363	98.8468
73005	材料力学	1	5477364	98.8469
73006	找人顶	1	5477365	98.8469
73007	碎姐	1	5477366	98.8469
73008	照装个	1	5477367	98.8469
73009	地下音乐	1	5477368	98.8469
73010	画内	1	5477369	98.8469
73011	我梦汝真美	1	5477370	98.8470
73012	我东	1	5477371	98.8470
73013	江西省	1	5477372	98.8470
73014	王思聪到	1	5477373	98.8470
73015	凶杀	1	5477374	98.8470
73016	上届	1	5477375	98.8470
73017	姐为	1	5477376	98.8471
73018	鱼香发	1	5477377	98.8471
73019	我得车	1	5477378	98.8471
73020	我和宙花	1	5477379	98.8471
